=== Análise de Erros ===

Erros de POS Tagging (632):
Gold: INTJ | Predito: VERB
Gold: (71, 'punct') | Predito: (66, 'punct')
Gold: (73, 'punct') | Predito: (66, 'punct')
Gold: (71, 'acl') | Predito: (52, 'conj')
Gold: (73, 'nsubj') | Predito: (73, 'obj')
Gold: (79, 'nmod') | Predito: (79, 'flat:name')
Gold: (79, 'nummod') | Predito: (79, 'flat:name')
Gold: (52, 'punct') | Predito: (1, 'punct')
Gold: (0, 'root') | Predito: (13, 'obl')
Gold: (5, 'punct') | Predito: (1, 'punct')
Gold: (1, 'acl:relcl') | Predito: (0, 'ROOT')
Gold: (21, 'conj') | Predito: (17, 'obl')
Gold: (21, 'conj') | Predito: (24, 'nmod')
Gold: (21, 'conj') | Predito: (24, 'nmod')
Gold: (21, 'conj') | Predito: (31, 'conj')
Gold: (1, 'punct') | Predito: (13, 'punct')
Gold: (0, 'root') | Predito: (5, 'nsubj')
Gold: (1, 'expl') | Predito: (5, 'mark')
Gold: (1, 'obl') | Predito: (0, 'ROOT')
Gold: (1, 'obl') | Predito: (5, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (9, 'conj') | Predito: (7, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'obj') | Predito: (9, 'nsubj')
Gold: (5, 'nsubj') | Predito: (5, 'expl')
Gold: (2, 'acl:relcl') | Predito: (9, 'aux')
Gold: (9, 'nsubj') | Predito: (9, 'expl')
Gold: (5, 'advcl') | Predito: (2, 'acl:relcl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (11, 'nmod') | Predito: (18, 'mark')
Gold: (12, 'nmod') | Predito: (18, 'obl')
Gold: (18, 'obj') | Predito: (18, 'mark')
Gold: (16, 'acl:relcl') | Predito: (11, 'acl:relcl')
Gold: (18, 'obl') | Predito: (18, 'obj')
Gold: (16, 'acl:relcl') | Predito: (7, 'ccomp')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'det') | Predito: (2, 'advmod')
Gold: (2, 'obl') | Predito: (1, 'obl')
Gold: (7, 'mark') | Predito: (9, 'advmod')
Gold: (2, 'advcl') | Predito: (1, 'xcomp')
Gold: (21, 'advcl') | Predito: (0, 'ROOT')
Gold: (10, 'punct') | Predito: (3, 'punct')
Gold: (21, 'nsubj') | Predito: (26, 'nsubj')
Gold: (15, 'nsubj') | Predito: (15, 'expl')
Gold: (12, 'advcl') | Predito: (10, 'acl')
Gold: (15, 'obl') | Predito: (17, 'nmod')
Gold: (0, 'root') | Predito: (26, 'cop')
Gold: (21, 'ccomp') | Predito: (3, 'obj')
Gold: (26, 'conj') | Predito: (3, 'conj')
Gold: (33, 'advmod') | Predito: (32, 'advmod')
Gold: (21, 'punct') | Predito: (3, 'punct')
Gold: (1, 'appos') | Predito: (4, 'appos')
Gold: (6, 'punct') | Predito: (18, 'punct')
Gold: (14, 'advmod') | Predito: (18, 'obl')
Gold: (1, 'advmod') | Predito: (12, 'advmod')
Gold: (14, 'advmod') | Predito: (14, 'obl')
Gold: (18, 'punct') | Predito: (12, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (8, 'nmod') | Predito: (5, 'obl')
Gold: (5, 'punct') | Predito: (4, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (8, 'nmod') | Predito: (3, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'obl') | Predito: (3, 'obj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'obl') | Predito: (3, 'obj')
Gold: (6, 'acl') | Predito: (3, 'advcl')
Gold: (17, 'obj') | Predito: (16, 'nmod')
Gold: (16, 'appos') | Predito: (20, 'appos')
Gold: (1, 'appos') | Predito: (1, 'parataxis')
Gold: (9, 'det') | Predito: (1, 'appos')
Gold: (1, 'appos') | Predito: (6, 'nmod')
Gold: (16, 'punct') | Predito: (1, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'punct') | Predito: (8, 'punct')
Gold: (5, 'conj') | Predito: (5, 'parataxis')
Gold: (5, 'punct') | Predito: (11, 'punct')
Gold: (5, 'punct') | Predito: (11, 'punct')
Gold: (16, 'appos') | Predito: (14, 'obj')
Gold: (20, 'conj') | Predito: (16, 'acl:relcl')
Gold: (20, 'conj') | Predito: (27, 'advcl')
Gold: (37, 'mark') | Predito: (37, 'nsubj')
Gold: (34, 'xcomp') | Predito: (27, 'advcl')
Gold: (45, 'det') | Predito: (27, 'appos')
Gold: (20, 'conj') | Predito: (44, 'acl:relcl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (1, 'obl') | Predito: (10, 'nmod')
Gold: (27, 'mark') | Predito: (27, 'advmod')
Gold: (35, 'xcomp') | Predito: (35, 'advmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (17, 'punct') | Predito: (8, 'punct')
Gold: (12, 'acl:relcl') | Predito: (8, 'acl:relcl')
Gold: (9, 'ccomp') | Predito: (9, 'parataxis')
Gold: (3, 'obl') | Predito: (3, 'advmod')
Gold: (4, 'fixed') | Predito: (6, 'case')
Gold: (4, 'fixed') | Predito: (3, 'obl')
Gold: (3, 'punct') | Predito: (9, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (15, 'ccomp')
Gold: (4, 'obl') | Predito: (6, 'nmod')
Gold: (4, 'parataxis') | Predito: (0, 'ROOT')
Gold: (19, 'appos') | Predito: (15, 'dep')
Gold: (23, 'obl') | Predito: (25, 'nmod')
Gold: (4, 'punct') | Predito: (15, 'punct')
Gold: (1, 'fixed') | Predito: (4, 'mark')
Gold: (4, 'obl') | Predito: (6, 'nmod')
Gold: (6, 'nmod') | Predito: (4, 'advcl')
Gold: (16, 'punct') | Predito: (4, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (16, 'obj') | Predito: (16, 'obl')
Gold: (27, 'cc') | Predito: (24, 'cc')
Gold: (27, 'discourse') | Predito: (19, 'conj')
Gold: (16, 'parataxis') | Predito: (16, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'obl') | Predito: (9, 'nmod')
Gold: (17, 'obl') | Predito: (3, 'obl')
Gold: (25, 'punct') | Predito: (3, 'punct')
Gold: (21, 'acl:relcl') | Predito: (3, 'advcl')
Gold: (25, 'obl') | Predito: (27, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (9, 'nmod') | Predito: (12, 'nmod')
Gold: (14, 'appos') | Predito: (7, 'obl')
Gold: (3, 'punct') | Predito: (9, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (4, 'punct') | Predito: (3, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (2, 'appos') | Predito: (15, 'nsubj')
Gold: (10, 'conj') | Predito: (10, 'parataxis')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (15, 'advmod') | Predito: (18, 'advmod')
Gold: (21, 'compound') | Predito: (21, 'fixed')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'nummod') | Predito: (5, 'flat:name')
Gold: (19, 'parataxis') | Predito: (19, 'appos')
Gold: (2, 'punct') | Predito: (29, 'punct')
Gold: (36, 'obj') | Predito: (36, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (13, 'amod') | Predito: (17, 'amod')
Gold: (13, 'appos') | Predito: (12, 'nsubj')
Gold: (22, 'punct') | Predito: (12, 'punct')
Gold: (17, 'advmod') | Predito: (12, 'advmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (9, 'obl') | Predito: (9, 'obj')
Gold: (12, 'nmod') | Predito: (9, 'obl')
Gold: (9, 'obl') | Predito: (21, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'appos') | Predito: (2, 'appos')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (22, 'expl') | Predito: (26, 'mark')
Gold: (37, 'parataxis') | Predito: (27, 'parataxis')
Gold: (2, 'advmod') | Predito: (4, 'advmod')
Gold: (2, 'obj') | Predito: (2, 'obl')
Gold: (27, 'obl') | Predito: (9, 'nmod')
Gold: (27, 'nsubj') | Predito: (16, 'nsubj')
Gold: (18, 'punct') | Predito: (2, 'punct')
Gold: (9, 'acl:relcl') | Predito: (37, 'parataxis')
Gold: (2, 'punct') | Predito: (27, 'punct')
Gold: (37, 'punct') | Predito: (27, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (40, 'punct') | Predito: (37, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (4, 'nmod') | Predito: (2, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (7, 'obl') | Predito: (10, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'nmod') | Predito: (2, 'nmod')
Gold: (10, 'acl') | Predito: (8, 'acl')
Gold: (15, 'amod') | Predito: (8, 'amod')
Gold: (15, 'nmod') | Predito: (16, 'nmod')
Gold: (34, 'nmod') | Predito: (8, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'case') | Predito: (9, 'case')
Gold: (7, 'obj') | Predito: (7, 'obl')
Gold: (11, 'obl') | Predito: (11, 'obj')
Gold: (1, 'obj') | Predito: (1, 'obl')
Gold: (10, 'obl') | Predito: (11, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (19, 'nmod') | Predito: (19, 'parataxis')
Gold: (22, 'conj') | Predito: (19, 'appos')
Gold: (28, 'case') | Predito: (27, 'case')
Gold: (28, 'det') | Predito: (27, 'det')
Gold: (28, 'det') | Predito: (24, 'nmod')
Gold: (24, 'nmod') | Predito: (27, 'flat:name')
Gold: (28, 'flat:name') | Predito: (27, 'flat:name')
Gold: (3, 'nmod') | Predito: (5, 'nmod')
Gold: (3, 'punct') | Predito: (10, 'punct')
Gold: (24, 'advmod') | Predito: (17, 'advmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (17, 'punct') | Predito: (24, 'punct')
Gold: (17, 'parataxis') | Predito: (17, 'advcl')
Gold: (24, 'nsubj:pass') | Predito: (24, 'nsubj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (7, 'nmod') | Predito: (2, 'obl')
Gold: (2, 'xcomp') | Predito: (17, 'nmod')
Gold: (23, 'nmod') | Predito: (21, 'nmod')
Gold: (13, 'cc') | Predito: (3, 'case')
Gold: (1, 'fixed') | Predito: (3, 'det')
Gold: (1, 'fixed') | Predito: (13, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (13, 'obj') | Predito: (13, 'obl')
Gold: (19, 'nmod') | Predito: (19, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'obl') | Predito: (3, 'obj')
Gold: (8, 'acl') | Predito: (3, 'advcl')
Gold: (3, 'nsubj:pass') | Predito: (3, 'nsubj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'nsubj') | Predito: (13, 'nsubj')
Gold: (8, 'acl:relcl') | Predito: (13, 'cop')
Gold: (10, 'obl') | Predito: (8, 'acl:relcl')
Gold: (23, 'advmod') | Predito: (26, 'advmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (4, 'conj') | Predito: (7, 'conj')
Gold: (11, 'advmod') | Predito: (13, 'advmod')
Gold: (0, 'root') | Predito: (52, 'nmod')
Gold: (3, 'punct') | Predito: (5, 'punct')
Gold: (3, 'nsubj') | Predito: (3, 'appos')
Gold: (10, 'obj') | Predito: (10, 'obl')
Gold: (12, 'conj') | Predito: (8, 'conj')
Gold: (16, 'appos') | Predito: (3, 'appos')
Gold: (20, 'acl:relcl') | Predito: (3, 'amod')
Gold: (28, 'conj') | Predito: (3, 'conj')
Gold: (20, 'conj') | Predito: (38, 'conj')
Gold: (42, 'acl:relcl') | Predito: (52, 'advmod')
Gold: (49, 'nmod') | Predito: (0, 'ROOT')
Gold: (49, 'punct') | Predito: (64, 'punct')
Gold: (49, 'nmod') | Predito: (52, 'nmod')
Gold: (72, 'nmod') | Predito: (72, 'appos')
Gold: (69, 'appos') | Predito: (72, 'appos')
Gold: (69, 'acl') | Predito: (64, 'amod')
Gold: (3, 'punct') | Predito: (52, 'punct')
Gold: (2, 'obj') | Predito: (2, 'nsubj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (6, 'det') | Predito: (4, 'fixed')
Gold: (1, 'nmod') | Predito: (2, 'obl')
Gold: (3, 'det') | Predito: (2, 'det')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (12, 'nummod') | Predito: (12, 'det')
Gold: (12, 'nmod') | Predito: (10, 'obl')
Gold: (20, 'flat:foreign') | Predito: (20, 'flat:name')
Gold: (6, 'conj') | Predito: (10, 'conj')
Gold: (28, 'nmod') | Predito: (27, 'iobj')
Gold: (33, 'nmod') | Predito: (33, 'conj')
Gold: (12, 'advmod') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (1, 'parataxis')
Gold: (12, 'punct') | Predito: (1, 'punct')
Gold: (12, 'punct') | Predito: (4, 'punct')
Gold: (4, 'mark') | Predito: (4, 'advmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (4, 'det') | Predito: (2, 'obj')
Gold: (2, 'ccomp') | Predito: (3, 'acl:relcl')
Gold: (5, 'iobj') | Predito: (5, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (12, 'nmod') | Predito: (9, 'obl')
Gold: (18, 'nmod') | Predito: (18, 'acl')
Gold: (23, 'punct') | Predito: (25, 'punct')
Gold: (25, 'amod') | Predito: (25, 'compound')
Gold: (21, 'conj') | Predito: (26, 'conj')
Gold: (14, 'mark') | Predito: (4, 'cop')
Gold: (14, 'obl') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (10, 'acl:relcl')
Gold: (14, 'punct') | Predito: (4, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'conj') | Predito: (1, 'obj')
Gold: (3, 'conj') | Predito: (1, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (9, 'obj') | Predito: (9, 'obl')
Gold: (23, 'obj') | Predito: (23, 'obl')
Gold: (28, 'nmod') | Predito: (16, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (2, 'appos') | Predito: (2, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (11, 'iobj') | Predito: (11, 'obl')
Gold: (2, 'punct') | Predito: (5, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (6, 'punct') | Predito: (5, 'punct')
Gold: (6, 'case') | Predito: (5, 'case')
Gold: (9, 'advmod') | Predito: (2, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (11, 'det') | Predito: (9, 'obj')
Gold: (9, 'ccomp') | Predito: (10, 'acl:relcl')
Gold: (13, 'obl') | Predito: (18, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (15, 'nmod') | Predito: (8, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'nsubj:pass') | Predito: (3, 'nsubj')
Gold: (8, 'advmod') | Predito: (10, 'advmod')
Gold: (8, 'punct') | Predito: (4, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (8, 'punct') | Predito: (10, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (4, 'nmod') | Predito: (12, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (6, 'punct') | Predito: (16, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (13, 'obl') | Predito: (7, 'nmod')
Gold: (6, 'advcl') | Predito: (7, 'acl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (7, 'nmod') | Predito: (10, 'nmod')
Gold: (7, 'nmod') | Predito: (13, 'nmod')
Gold: (16, 'acl:relcl') | Predito: (20, 'acl:relcl')
Gold: (12, 'obl') | Predito: (5, 'obl')
Gold: (5, 'punct') | Predito: (3, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (8, 'nmod') | Predito: (10, 'nmod')
Gold: (13, 'acl:relcl') | Predito: (8, 'acl:relcl')
Gold: (16, 'obj') | Predito: (16, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'obj') | Predito: (3, 'obl')
Gold: (3, 'nsubj:pass') | Predito: (15, 'nsubj')
Gold: (13, 'flat:name') | Predito: (15, 'cop')
Gold: (13, 'flat:name') | Predito: (3, 'parataxis')
Gold: (13, 'appos') | Predito: (3, 'nsubj:pass')
Gold: (6, 'nmod') | Predito: (6, 'amod')
Gold: (6, 'nmod') | Predito: (3, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (15, 'obl') | Predito: (14, 'obl')
Gold: (3, 'punct') | Predito: (12, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (15, 'obl') | Predito: (15, 'obj')
Gold: (15, 'ccomp') | Predito: (18, 'acl:relcl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (4, 'obl') | Predito: (7, 'nmod')
Gold: (21, 'cc') | Predito: (12, 'cc')
Gold: (21, 'obl') | Predito: (5, 'conj')
Gold: (12, 'det') | Predito: (12, 'nmod')
Gold: (12, 'punct') | Predito: (18, 'punct')
Gold: (21, 'obl') | Predito: (5, 'nmod')
Gold: (18, 'punct') | Predito: (21, 'punct')
Gold: (21, 'iobj') | Predito: (22, 'nmod')
Gold: (25, 'nmod') | Predito: (25, 'amod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'iobj') | Predito: (3, 'obj')
Gold: (15, 'amod') | Predito: (15, 'acl')
Gold: (21, 'case') | Predito: (19, 'case')
Gold: (18, 'fixed') | Predito: (17, 'obl')
Gold: (18, 'fixed') | Predito: (21, 'nsubj')
Gold: (13, 'advcl') | Predito: (19, 'acl:relcl')
Gold: (0, 'root') | Predito: (10, 'nsubj')
Gold: (3, 'cop') | Predito: (10, 'cop')
Gold: (3, 'nsubj') | Predito: (0, 'ROOT')
Gold: (14, 'amod') | Predito: (14, 'acl')
Gold: (21, 'case') | Predito: (18, 'case')
Gold: (17, 'fixed') | Predito: (16, 'obl')
Gold: (17, 'fixed') | Predito: (25, 'obj')
Gold: (16, 'obl') | Predito: (23, 'nsubj')
Gold: (3, 'parataxis') | Predito: (18, 'acl:relcl')
Gold: (25, 'vocative') | Predito: (14, 'appos')
Gold: (25, 'advmod') | Predito: (29, 'advmod')
Gold: (25, 'obl') | Predito: (29, 'nmod')
Gold: (23, 'punct') | Predito: (10, 'punct')
Gold: (3, 'punct') | Predito: (10, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (13, 'det') | Predito: (12, 'det')
Gold: (16, 'punct') | Predito: (10, 'punct')
Gold: (1, 'csubj') | Predito: (1, 'ccomp')
Gold: (28, 'cc') | Predito: (26, 'cc')
Gold: (24, 'fixed') | Predito: (26, 'cop')
Gold: (21, 'appos') | Predito: (18, 'conj')
Gold: (30, 'advmod') | Predito: (35, 'advmod')
Gold: (34, 'advmod') | Predito: (30, 'advmod')
Gold: (35, 'fixed') | Predito: (38, 'case')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (1, 'punct') | Predito: (7, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (1, 'appos') | Predito: (1, 'nmod')
Gold: (2, 'flat') | Predito: (2, 'nummod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (1, 'obl') | Predito: (1, 'nmod')
Gold: (1, 'obl') | Predito: (1, 'nmod')
Gold: (2, 'flat:foreign') | Predito: (2, 'flat:name')
Gold: (2, 'flat:foreign') | Predito: (2, 'parataxis')
Gold: (2, 'flat:foreign') | Predito: (2, 'flat:name')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'punct') | Predito: (1, 'punct')
Gold: (3, 'acl:relcl') | Predito: (5, 'acl:relcl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (9, 'fixed') | Predito: (9, 'nummod')
Gold: (9, 'flat') | Predito: (9, 'nummod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (2, 'cc') | Predito: (5, 'case')
Gold: (4, 'fixed') | Predito: (2, 'obl')
Gold: (4, 'fixed') | Predito: (2, 'obl')
Gold: (10, 'nmod') | Predito: (10, 'amod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (18, 'nmod') | Predito: (18, 'amod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'nmod') | Predito: (5, 'amod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (15, 'obl') | Predito: (17, 'nmod')
Gold: (15, 'advmod') | Predito: (23, 'advmod')
Gold: (6, 'appos') | Predito: (2, 'appos')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (7, 'advcl') | Predito: (11, 'advcl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'obj') | Predito: (7, 'nsubj')
Gold: (6, 'advmod') | Predito: (5, 'obj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'punct') | Predito: (5, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (5, 'punct') | Predito: (9, 'punct')
Gold: (1, 'vocative') | Predito: (5, 'advcl')
Gold: (4, 'aux') | Predito: (4, 'cop')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'nmod') | Predito: (2, 'obl')
Gold: (5, 'nmod') | Predito: (2, 'nmod')
Gold: (15, 'punct') | Predito: (19, 'punct')
Gold: (5, 'acl') | Predito: (2, 'acl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (29, 'nmod') | Predito: (32, 'nmod')
Gold: (23, 'punct') | Predito: (37, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (20, 'det') | Predito: (11, 'det')
Gold: (11, 'nmod') | Predito: (15, 'nmod')
Gold: (11, 'nmod') | Predito: (15, 'nmod')
Gold: (6, 'flat:name') | Predito: (4, 'flat:name')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (6, 'appos') | Predito: (3, 'appos')
Gold: (8, 'punct') | Predito: (12, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (23, 'xcomp') | Predito: (23, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (4, 'nmod') | Predito: (3, 'parataxis')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (15, 'obj') | Predito: (15, 'nsubj')
Gold: (19, 'punct') | Predito: (15, 'punct')
Gold: (15, 'obl') | Predito: (12, 'nmod')
Gold: (9, 'acl:relcl') | Predito: (4, 'acl:relcl')
Gold: (14, 'nmod') | Predito: (12, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (6, 'iobj') | Predito: (6, 'obj')
Gold: (16, 'case') | Predito: (16, 'det')
Gold: (13, 'iobj') | Predito: (13, 'obj')
Gold: (13, 'obj') | Predito: (6, 'appos')
Gold: (20, 'obj') | Predito: (19, 'nsubj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'nmod') | Predito: (5, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (2, 'nsubj') | Predito: (2, 'obj')
Gold: (3, 'flat:name') | Predito: (3, 'appos')
Gold: (8, 'amod') | Predito: (8, 'acl')
Gold: (6, 'punct') | Predito: (13, 'punct')
Gold: (0, 'root') | Predito: (23, 'advcl')
Gold: (23, 'obj') | Predito: (22, 'nsubj')
Gold: (13, 'ccomp') | Predito: (0, 'ROOT')
Gold: (13, 'punct') | Predito: (23, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (11, 'obl') | Predito: (16, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (2, 'obj') | Predito: (6, 'nsubj')
Gold: (6, 'cc') | Predito: (5, 'cc')
Gold: (6, 'nsubj') | Predito: (3, 'conj')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (3, 'punct') | Predito: (11, 'punct')
Gold: (30, 'case') | Predito: (28, 'case')
Gold: (30, 'det') | Predito: (28, 'det')
Gold: (28, 'compound') | Predito: (30, 'case')
Gold: (10, 'acl') | Predito: (0, 'ROOT')
Gold: (1, 'punct') | Predito: (9, 'punct')
Gold: (10, 'amod') | Predito: (18, 'nsubj')
Gold: (18, 'nsubj') | Predito: (9, 'appos')
Gold: (10, 'appos') | Predito: (9, 'appos')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (33, 'punct') | Predito: (28, 'punct')
Gold: (33, 'nsubj') | Predito: (33, 'obl')
Gold: (28, 'nmod') | Predito: (33, 'nsubj')
Gold: (24, 'acl:relcl') | Predito: (18, 'ccomp')
Gold: (33, 'obj') | Predito: (33, 'obl')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (15, 'punct') | Predito: (22, 'punct')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (2, 'nmod') | Predito: (5, 'nmod')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (10, 'obj') | Predito: (10, 'obl')
Gold: (1, 'conj') | Predito: (1, 'appos')
Gold: (1, 'conj') | Predito: (11, 'nsubj:pass')
Gold: (0, 'root') | Predito: (0, 'ROOT')
Gold: (11, 'obl') | Predito: (14, 'nmod')
Gold: (27, 'conj') | Predito: (30, 'conj')
Gold: (32, 'obl') | Predito: (30, 'nmod')
Gold: (38, 'nmod') | Predito: (45, 'obl')
Gold: (11, 'mark') | Predito: (10, 'mark')
